,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
36,0.9,0.8,4,26,2.1491816195506197,0.7745933673804317,-0.18993703812788218,0.40540540540540543,37,1.162162162162162,0.6361929307805596
37,0.5,0.8,4,26,2.22198995866745,0.7949902391565951,-0.17190825949179803,0.6875,16,1.1875,0.6353951890034364
38,0.9,1,3,3,5.350322632331479,1.5199846492253637,-0.08154294625364832,0.18604651162790697,43,1,0.633492881688758
39,0.9,1,4,5,1.436157264725526,0.5608194209214357,-0.480724240635948,0.17073170731707318,41,1.048780487804878,0.6321183112420226
40,0.9,0.8,3,5,1.1940866412831928,0.4812449632937803,-0.5892633841529455,0.20930232558139536,43,1,0.6313328424153166
41,0.3,1,10,26,0.9192877996225151,0.38538362904378043,-0.6722028315322331,0.14285714285714285,7,1,0.6301546391752577
42,0.3,0.5,10,26,0.5811169668003042,0.25742473603802796,-0.6759999999566104,0.14285714285714285,7,1,0.6213181148748159
43,0.7,1,3,3,1.6105953743355323,0.6157336953642862,-0.19483098216666442,0.1935483870967742,31,1,0.6208640157093765
44,0.3,0.8,10,26,0.6795524293010351,0.29597547403530555,-0.6759033420214696,0.14285714285714285,7,1,0.6189248895434463
45,0.7,0.5,2,26,3.6706264465471516,1.161163216082291,-0.09827628181895537,0.5666666666666667,30,1.0333333333333334,0.6138070692194404
46,0.9,0.5,2,26,3.6001903862291877,1.1448054425120215,-0.09827456772087835,0.5,40,1.075,0.610898379970545
47,0.9,0.5,4,15,0.3542749792969164,0.163733207954863,-0.7882786599252657,0.17073170731707318,41,1.048780487804878,0.6101006381934218
48,0.7,0.8,4,26,1.4941141926289139,0.5792764775772841,-0.1899363307647916,0.4444444444444444,27,1.1481481481481481,0.6075110456553756
49,0.3,0.8,15,3,0.3826404737662814,0.17585733563484718,-0.676,0.14285714285714285,7,1,0.6067869415807561
50,0.9,1,5,26,1.675033896957769,0.6355530859491443,-0.11601115528301832,0.47058823529411764,34,1.2647058823529411,0.6059155621011291
51,0.5,0.5,2,26,3.2968136469746936,1.0728756950127747,-0.09278456346220237,0.7647058823529411,17,1,0.6038905252822779
52,0.3,0.5,3,26,1.0173331442541533,0.42032853391535907,-0.2507637392503069,0.7142857142857143,7,1,0.5965513009327442
53,0.7,0.8,2,5,6.435483980543502,1.7268083872071949,-0.019239702593971005,0.4482758620689655,29,1.0689655172413792,0.5919489445262641
54,0.3,0.5,15,5,0.3062364895528533,0.1429070345189294,-0.676,0.14285714285714285,7,1,0.5896048109965636
55,0.9,0.8,2,5,9.686673280946447,2.269047763637975,-0.01485460954279014,0.3902439024390244,41,1.048780487804878,0.5826828669612175
56,0.3,0.8,3,15,1.0175326648468008,0.42039876965829603,-0.17263519612580197,0.7142857142857143,7,1,0.5816028473244967
57,0.7,1,5,26,1.2719348987801036,0.5072938992711751,-0.11601112184469665,0.5416666666666666,24,1.2916666666666667,0.5806701030927836
58,0.9,0.5,1,3,6.428894239116927,1.7255997943786476,-0.015465975432907815,0.4146341463414634,41,1.048780487804878,0.5771354933726067
59,0.5,0.8,1,3,8.440882811521172,2.072601961126949,-0.01342473970469854,0.8125,16,1.125,0.573821796759941
60,0.3,0.8,5,26,0.5844201026368667,0.2587375034680053,-0.3848785224815232,0.5714285714285714,7,1,0.5694648993618066
61,0.7,0.8,1,3,14.747738707126231,2.968342060247104,-0.009267102875115802,0.5517241379310345,29,1.0689655172413792,0.5657461953853706
62,0.9,0.5,1,5,6.064236532376139,1.657863151551663,-0.013923738554275153,0.3902439024390244,41,1.048780487804878,0.5653657339224349
