,entry_percentile,sigma_mult,otm_pts,long_dte_weeks,total_return,cagr,max_dd,win_rate,trades,avg_trade_dur,score
217,0.5,0.5,5,15,19.135767696077245,0.14636557894322766,0,0.8818181818181818,330,1.018181818181818,0.4851190476190476
218,0.1,1,1,26,1.8667437272179912,0.049079963703228424,-0.006359503501954664,1,112,1.5,0.4845238095238095
219,0.5,0.8,1,5,19.103242210844613,0.1462812705391161,0,1,320,1.078125,0.48392857142857143
220,0.5,0.8,2,3,19.03291936456609,0.1460985426925936,0,0.8868501529051988,327,1.033639143730887,0.48273809523809524
221,0.5,0.5,3,5,18.94647845393479,0.14587309275869442,0,0.6261398176291794,329,1.027355623100304,0.48154761904761906
222,0.5,0.8,3,3,18.917794234116425,0.14579807420521496,0,0.7408536585365854,328,1.024390243902439,0.48035714285714287
223,0.5,1,4,5,18.905392280229353,0.1457656071303679,0,0.9876923076923076,325,1.0523076923076924,0.4791666666666667
224,0.5,1,4,3,18.86143448207637,0.14565037430228456,0,0.7492447129909365,331,1.0151057401812689,0.4779761904761905
225,0.5,1,5,5,18.82590411931756,0.14555705546842757,0,0.9388379204892966,327,1.0489296636085628,0.4767857142857143
226,0.5,1,1,3,18.734671914142137,0.1453167052035118,0,0.9968944099378882,322,1.0807453416149069,0.4755952380952381
227,0.5,1,5,3,18.714226490221332,0.14526269650118584,0,0.5465465465465466,333,1.015015015015015,0.47440476190476194
228,0.5,0.5,3,3,18.70311180498494,0.14523331347394186,0,0.3776435045317221,331,1.0090634441087614,0.4732142857142857
229,0.5,0.8,4,3,18.692245012387392,0.1452045704813858,0,0.5271084337349398,332,1.0120481927710843,0.4720238095238095
